mean  std  running_time
0.00011494123574459192  1.6490044567684443e-05  0.55
0.00011694559486963416  2.4715674990619462e-05  0.3875
0.00011848307203972477  1.5532347003813514e-05  0.3625
0.00011495144470878269  2.8541960793190315e-05  0.38333333333333336
0.00010578334331512451  2.5323105312230797e-05  0.6
0.0001181712192771709  3.317493086382221e-05  0.4708333333333333
0.0001215676466623942  1.0417000200622058e-05  0.5
0.00010463008730430302  2.1298870486800424e-05  0.5291666666666667
0.00011477547307168283  2.4807119874233954e-05  0.25833333333333336
0.0001057256169679786  2.1777864988746423e-05  0.49583333333333335
-1  -1  -1
0.00010864789249332807  2.1403543996056096e-05  0.5458333333333333
0.0001088592070567457  1.5965464510836243e-05  0.6583333333333333
0.00011892787745741546  3.443741345225171e-05  0.25416666666666665
0.00011577913838048135  1.690248029695126e-05  0.25833333333333336
0.00011359439806991748  1.7373869525971128e-05  0.37083333333333335
0.00011950676594305475  1.7888818767113718e-05  0.45416666666666666
0.00012223455641004774  3.1059426092033654e-05  0.375
0.00012244527990167792  1.6388109282185172e-05  0.4583333333333333
0.00010881423950195312  2.174181364655092e-05  0.5
0.00012733719565651634  4.123431665109743e-05  0.275
0.00011425489907736306  2.468693797473296e-05  0.37916666666666665
0.00011449366544200256  1.362314112847671e-05  0.4708333333333333
-1  -1  -1
0.00011847528179040116  2.4565427753647217e-05  0.37083333333333335
0.00011468162903418907  2.473144705429707e-05  0.43333333333333335
0.00011962652206420898  3.111998657224131e-05  0.3
0.000130005371876252  2.7257040376172278e-05  0.325
-1  -1  -1
0.00011095445450038125  1.8754031623512853e-05  0.6083333333333333
0.00014065935256633353  3.9569529711660034e-05  0.39166666666666666
0.00011972018650599889  3.325398720853235e-05  0.4666666666666667
0.00011864808889535757  2.85696062444514e-05  0.5416666666666666
0.00012039759802439856  2.5770169736130393e-05  0.525
0.00010158287154303657  1.9329775023371693e-05  0.3
0.00010976598069474503  2.5601946142878302e-05  0.30833333333333335
0.00011461872165485964  2.9179022585407123e-05  0.24583333333333332
0.00011454231437595412  2.6325796275927685e-05  0.3625
0.00010293277341928055  2.101279986964304e-05  0.5583333333333333
0.00010473669067887235  2.4259233015903054e-05  0.5041666666666667
0.00012432336807250978  3.1727477950037955e-05  0.3333333333333333
0.0001086612324138264  2.6198360642170206e-05  0.37916666666666665
-1  -1  -1
0.00011427469656501018  1.8636428929076135e-05  0.5916666666666667
0.00011020213101817443  2.1999264063034917e-05  0.4708333333333333
0.00011308089546535326  2.604842774178583e-05  0.4791666666666667
0.00011796983954024641  1.785347164807636e-05  0.6083333333333333
0.00011741536334880348  1.9306055569346113e-05  0.42916666666666664
0.00010969373914930556  1.756211066420944e-05  0.5625
0.000116062813064679  2.316553066434081e-05  0.6125
0.00011707607068513568  3.192302743473604e-05  0.31666666666666665
0.0001264675376341515  2.3804368922013935e-05  0.4041666666666667
0.00011674369253763339  2.929365563452046e-05  0.3416666666666667
0.00012135505676269531  2.570532135211891e-05  0.45416666666666666
0.00011836342189622961  2.2861221305622726e-05  0.4791666666666667
0.00011280973752339682  2.130893967926515e-05  0.5
0.00012389219032143647  3.9799322131526236e-05  0.44166666666666665
0  0  0
0.00011079651968819755  2.19115355540724e-05  0.5541666666666667
0.00010234886600125221  2.0048701049083705e-05  0.5166666666666667
0.00013150666889391447  3.832664307214506e-05  0.31666666666666665
0.00011397269834955055  1.4396715353661746e-05  0.3458333333333333
0.00011527145301902687  2.579051972928133e-05  0.37916666666666665
