mean  std  running_time
0.000377775395958169  8.165133094193273e-05  0.8583333333333333
0.000393701154132222  5.8384362611242264e-05  0.5375
0.0003910047294449632  7.824464834618108e-05  0.5708333333333333
0.0004181760852619753  7.433797485964904e-05  0.49166666666666664
0.0003868420918782552  6.994634972467615e-05  0.5625
0.0003857981074940075  8.389910155289189e-05  0.4583333333333333
0.0003826816876729329  7.459007636692593e-05  0.6
0.00038366613134873653  7.780366999443195e-05  0.4708333333333333
-1  -1  -1
-1  -1  -1
0.0004324657576424735  0.00013959740604291995  0.5833333333333334
0.0003968486490175706  7.201744664152873e-05  0.5375
0.00042140708779389005  8.213061047203081e-05  0.44166666666666665
0.0003814580963879097  7.636713701649205e-05  0.5125
0.000397198909037822  0.0001431109918228936  0.4625
0.0003807581961154938  0.00010572706007283028  0.5333333333333333
0.0004128335227429027  0.00011148577217490616  0.5916666666666667
0.0004094978431602577  9.997106743391923e-05  0.6416666666666667
0.0004177093505859375  8.380677441565692e-05  0.5458333333333333
-1  -1  -1
-1  -1  -1
0.0004535101156319137  8.417975977139532e-05  0.4708333333333333
0.0004263542316578053  8.405824478097866e-05  0.5625
0.0004093593625879999  7.608926054234538e-05  0.5583333333333333
0.000409703830192829  8.565528158291007e-05  0.48333333333333334
0.00041183435691977447  7.33409762923976e-05  0.44166666666666665
0.0003983451474097467  7.725599502068911e-05  0.6458333333333334
0.0004103736601014068  7.253754082738903e-05  0.575
-1  -1  -1
0.00041045808488396324  9.320142554682524e-05  0.6541666666666667
0.00045301344083703083  0.00010323069146195695  0.38333333333333336
0.00040780891806392345  9.21477559933715e-05  0.49166666666666664
0.00043303096616590346  7.675842109856125e-05  0.6166666666666667
0.00040750873499903185  9.842914240590428e-05  0.48333333333333334
0.0004086888526096817  6.699134213482074e-05  0.5041666666666667
0.0004625797271728516  0.00011230199095133734  0.375
0.0004169998168945312  9.000667079038341e-05  0.5208333333333334
0.0004431033134460449  0.00010742359907062297  0.4166666666666667
0.000398533684866769  0.00010535553688521822  0.49583333333333335
0.00040781707094426743  0.00010284375644184489  0.475
0.0004044645200899946  0.0001073116752842814  0.5125
-1  -1  -1
-1  -1  -1
0.000423710686819894  9.901091228249025e-05  0.5833333333333334
-1  -1  -1
0.00040088321851647417  9.004100804842663e-05  0.4791666666666667
0.0004105197573171079  7.732183978177732e-05  0.42916666666666664
-1  -1  -1
0.0003932816113612449  8.445831807660704e-05  0.5375
-1  -1  -1
0.0003909619649251302  7.895874970868572e-05  0.625
0  0  0
0.0003909339904785156  8.402871551831653e-05  0.5208333333333334
0.0004111919082513376  0.00012115389187383772  0.49583333333333335
0.0004254140351947985  6.476588451559669e-05  0.475
-1  -1  -1
-1  -1  -1
0.00039486608643462694  8.416840724946448e-05  0.575
0.0004371432370917742  8.627277602267443e-05  0.5375
0.00043411501522721917  0.00010990464681579043  0.48333333333333334
0.00037548313402149775  8.928578199661659e-05  0.6083333333333333
-1  -1  -1
0.0004058827215166234  0.00010617624759321743  0.5583333333333333
0.00043448661137553097  9.934966714519625e-05  0.42916666666666664
0.00044420623779296874  0.00010141745186149407  0.5208333333333334
0.00042555612676283894  8.827786846522483e-05  0.425
0.00045872098616971314  0.0001145074798236611  0.5458333333333333
0.00047846067519414994  0.0001450081584796425  0.4375
0.00042956969777091606  0.00010186788386483796  0.5083333333333333
-1  -1  -1
0.000428003423354205  7.745805879446673e-05  0.5666666666666667
0.0003971633776812486  8.969462731790014e-05  0.5916666666666667
0.000416417916615804  7.665182662811694e-05  0.35
-1  -1  -1
-1  -1  -1
0.00040557924306617595  7.071281218785917e-05  0.44166666666666665
0.00036922315271889294  8.395605582375519e-05  0.6833333333333333
0.00038213621486317027  8.690428682312136e-05  0.55
0.00037668546040852866  8.126784533900471e-05  0.5625
0  0  0
0.00039042792953811325  9.21721955115532e-05  0.5958333333333333
0.0003915553291638692  6.99649120676122e-05  0.4
0.00041715434340179944  0.00015923923186968533  0.5083333333333333
0.00038932066048141074  7.650560238685734e-05  0.4708333333333333
-1  -1  -1
0.00038498302675643055  7.175541558714585e-05  0.44166666666666665
0.0003731695573721359  5.9318583156401644e-05  0.5583333333333333
0.00047021995891224254  0.00016591334209933468  0.4583333333333333
0.0004463668342109199  5.9928399848008706e-05  0.4625
-1  -1  -1
0.00039745486059854197  9.147956074473623e-05  0.5375
0  0  0
0.0003918771502337878  6.747859444148632e-05  0.6583333333333333
0  0  0
-1  -1  -1
0.00041375732421875  6.120455795068273e-05  0.5208333333333334
0.0004111978742811415  9.547838832375825e-05  0.375
-1  -1  -1
0.00037074450290564334  9.922328953343669e-05  0.55
-1  -1  -1
0.00039664436789119947  8.89740144091091e-05  0.5666666666666667
0.00035940683805025543  9.821066575052271e-05  0.5416666666666666
0.00039202098188729123  9.713859282375785e-05  0.6041666666666666
-1  -1  -1
0.0003670840196206536  7.148522084550972e-05  0.5916666666666667
0.00036773952186530364  7.4072388530144e-05  0.5875
0  0  0
0  0  0
0.00036777925053867725  8.319900710659466e-05  0.45416666666666666
0.0004140261177704713  0.00012094051318311896  0.44583333333333336
0.0006602039703956017  0.00013259156714874772  0.65
0.0004234283201156124  0.00014977379206012532  0.6458333333333334
0.00040435592333475746  6.294446530198111e-05  0.5
-1  -1  -1
-1  -1  -1
0.0003977370473135889  9.434180157886438e-05  0.4708333333333333
0.00040508004335256724  7.703969612904662e-05  0.43333333333333335
0.0003968897000165053  0.0001176081354484202  0.5916666666666667
-1  -1  -1
0.0004838866156500739  0.00012999190250033524  0.6166666666666667
0.000390621821085612  7.499482226589655e-05  0.625
0.00038818029256967396  7.270126778137285e-05  0.5416666666666666
0.00037630953530008477  7.662739422012524e-05  0.5375
0.00034051336300600863  7.170742812346689e-05  0.6541666666666667
0.000407433309474913  8.39517849425347e-05  0.49583333333333335
0.0003492704687271526  6.038700415244682e-05  0.7791666666666667
0.00038829811832361054  6.197898518214167e-05  0.475
-1  -1  -1
0.00037908987565474076  7.28964135295658e-05  0.4583333333333333
0.0003792713214824726  6.738100584058412e-05  0.6416666666666667
0.0005830277257890844  0.0002394720899935856  0.5583333333333333
0.00041481179575766284  9.971917370397714e-05  0.5166666666666667
0.0004292370117816728  0.00011313863341991453  0.4041666666666667
-1  -1  -1
0.00039568794107882775  9.999598294238376e-05  0.44583333333333336
0  0  0
0.0003720892577612099  7.544875334251208e-05  0.49583333333333335
0.00040981846470986645  0.00010084642893394132  0.5166666666666667
0.00038947427974027744  8.994578997131961e-05  0.5666666666666667
0.0004139042669726956  0.00011642580559952446  0.5166666666666667
0.0004151491510788066  0.00011501728956064559  0.6208333333333333
0.0004001582255128954  0.00012437990909750171  0.5083333333333333
0.00043582199211407424  0.00010108650504178361  0.5541666666666667
0.0004281904183182062  0.00013901364274048766  0.425
0.0003415626254889483  0.00010410642660901285  0.7625
0.0004035981146843879  0.00020648843050892837  1.5166666666666666
0.00035867138185362887  5.9410020742926564e-05  0.575
0.0003724526136349409  6.941823412633355e-05  0.4875
0.0003517408893532949  7.209252964732395e-05  0.6083333333333333
0.0003569250676169324  6.857769792942778e-05  0.5583333333333333
0.00035842605259107506  7.728384237871588e-05  0.575
0.0003702391439409398  6.656339170222913e-05  0.5583333333333333
0.00037779371722850924  3.746589553135465e-05  0.6375
0.00036570032437642416  7.145893314317431e-05  0.5
0.0003679459836302685  8.537635671933883e-05  0.49583333333333335
0.0003872613112131755  5.009523088467052e-05  0.5
0.0003718052591596331  7.7651829834473e-05  0.4666666666666667
0.00040298451979955036  8.651884520488248e-05  0.4
-1  -1  -1
0.0003961963653564453  0.00012190698387162016  0.5208333333333334
0.0003935919867621528  5.6816894847085855e-05  0.5625
-1  -1  -1
0.00037840479298641806  8.65130478470603e-05  0.6333333333333333
-1  -1  -1
0.00038032115451873297  7.126377017511615e-05  0.525
-1  -1  -1
-1  -1  -1
0.0004016064308785103  8.14001482574536e-05  0.4625
0.00038002639688471313  8.457613427578865e-05  0.3875
0.0004796361535545287  0.0001000676135090552  0.5125
-1  -1  -1
0.0005169843372545744  0.00011471780366373198  0.3958333333333333
0.0004900755705656829  9.094954448504954e-05  0.5625
0.0004968331530203227  9.818700245224856e-05  0.6375
0.0004739325030956393  9.891056738330722e-05  0.6375
0  0  0
0.0005100375023957725  9.764354975015394e-05  0.44583333333333336
0.0005398765206336975  7.002483219787522e-05  0.5333333333333333
0.00048119403697826247  9.990560737365018e-05  0.5625
0.0005205816297388789  8.538467792986981e-05  0.5583333333333333
-1  -1  -1
0  0  0
0.0005472111701965332  7.209690360107577e-05  0.4166666666666667
-1  -1  -1
0.00047888243493954995  8.155485671005507e-05  0.5041666666666667
0.000497056171298027  9.898184034143109e-05  0.5333333333333333
0.0004866996794256545  0.0001003286715598406  0.5458333333333333
0.0004989256070354792  8.354047373475019e-05  0.5291666666666667
0.0004002378697980914  5.597531316177763e-05  0.475
0.0003530249303700973  8.98897759331136e-05  0.6125
0.0003889468537659204  8.063630877752664e-05  0.49583333333333335
0.00037976837158203126  8.122951063565678e-05  0.5208333333333334
-1  -1  -1
0.0003871044310012666  7.356621036371114e-05  0.42083333333333334
0.0003682961229418145  7.07044498123868e-05  0.5083333333333333
0.0005084446498325893  0.0002221307121388023  0.49583333333333335
0.0003920008045758388  7.970860243055385e-05  0.5375
0.00037995492569123856  8.120935221537747e-05  0.4125
0.00038042711833166697  6.510005218445636e-05  0.525
0.00037157352154071517  7.413207880067223e-05  0.5416666666666666
