mean  std  running_time
0.0029751802312916725  8.344141654426783e-05  0.48333333333333334
0.0032955094387656764  0.00032412328410013377  0.31666666666666665
0.004956326701424338  0.0001473498154169961  0.55
0.004681328291534096  5.674764655522302e-05  0.3875
0.004702040406524158  6.340162075287484e-05  0.5083333333333333
0.005073928031600824  0.0007105485647094708  0.49583333333333335
0.00481113499286128  8.694032869409122e-05  0.425
0.004990109177522881  0.0006419458304920785  0.35833333333333334
0.0044501805477005114  6.924025010502882e-05  0.5791666666666667
0.004943740367889404  0.00011699090536462451  0.3333333333333333
0.004684928195928436  0.0004868870273421775  0.6375
0.0016332070032755535  0.00012553605468010995  0.5
0.005202571551005046  0.0007586706335522088  0.4
0.0034610335506610017  0.000170739506556492  0.2791666666666667
0.003379481179373605  0.0003712046100793381  0.37916666666666665
0.00506139923544491  0.0005869196594081912  0.3541666666666667
0.003422393798828125  0.0002908354415826819  0.4166666666666667
0.00462650551515467  0.0002933673801157953  0.425
0.0018319032207038833  0.0001677226577308849  0.6708333333333333
0.00497183118547712  0.0002755940107056963  0.4375
0.00522320295117565  0.0006567596211174697  0.4041666666666667
0.00354122821195626  0.0003750774401801912  0.3375
0.005219258994699639  0.0006951729640271065  0.44583333333333336
0.0049058903347362175  0.00022753827575395589  0.36666666666666664
0.005265951156616211  0.0005804565235885214  0.6541666666666667
0.0033472379048665366  0.00016068193989835224  0.425
0.0033379971295937724  0.00010537752516947902  0.3625
0.00489898360505396  0.0005137832723463345  0.8166666666666667
0.004898227585686578  8.747440995601656e-05  0.375
0.0033405990600585936  0.00020130659244971085  0.5208333333333334
0.004648580067399619  0.000521067207599771  0.575
0.0049268292986657004  0.00010186646498687118  0.5041666666666667
0.004489993536344139  9.829920388530544e-05  0.3875
0.005037343726967866  0.0004124579996969563  0.44166666666666665
0.005106239143861543  8.262016855625576e-05  0.45416666666666666
0.0035168393965690366  0.0002718110187223378  0.5166666666666667
0.005064522037069306  0.00035617173890064484  0.5458333333333333
0.005307490745799963  0.0003017330220307158  0.8708333333333333
0.005097239850515343  0.0006559076284803966  0.3458333333333333
0.008109138972723662  0.0018803284058003368  0.5583333333333333
0.0021856188774108886  0.0003477125480435525  0.5
0.007565334108140733  0.00033929359383264376  0.375
0.010863178968429565  0.00017901722150897537  0.3333333333333333
0.010970576451374935  0.0007207885056235431  0.43333333333333335
0.003642573691250985  0.0002282724545112969  0.475
0.00758906698574985  0.0002836131983413372  0.5708333333333333
0.007197768720861984  0.0003555917772790786  0.30416666666666664
0.009933424346587238  0.00046355596074836096  0.5666666666666667
0.007233722235566826  0.00018425849564051886  0.3875
0.007454892899516567  0.00035989761404751143  1.1958333333333333
0.007400540418403093  0.00021889479655580279  0.5375
0.01092332899570465  0.00026514482037128515  0.6666666666666666
0.006736083337438037  0.00023314690740270058  0.7125
0.010894938309987386  0.00030831542983279157  0.5
0.0072347268290903375  0.0001424852775615708  0.3625
0.009919183007602033  0.00029347372490216454  0.48333333333333334
0.009991917759180069  0.00022286952559475253  0.5333333333333333
0.01088486671447754  0.00020221919523003866  0.5208333333333334
0.011316814641842896  0.0004113799588155011  0.725
0.011592162979973687  0.0005761760741165373  0.675
0.007198111066278422  0.00020912783294723558  0.44166666666666665
