mean  std  running_time
0.01345923330102648  0.0011804781501032436  0.4666666666666667
0.011188829188444176  0.0013159094174753465  1.0208333333333333
0.018051036261758316  0.0011927753806428507  1.0541666666666667
0.0150370833120848  0.0008834128089880237  0.6333333333333333
0.010753513971964519  0.0006227371165373279  0.625
0.012068151517678764  0.0007823396271711601  0.5458333333333333
0.02566272753646321  0.006193987151289483  1.3208333333333333
0.03416622096094592  0.0015104072271101153  0.6041666666666666
0.04071357515123156  0.0020400541653008224  0.5625
0.029513619796574464  0.007919950989679621  0.7125
0.028060465273649797  0.004649533867329411  0.4791666666666667
0.02704002918341221  0.003993868607609948  0.4875
0.022897139191627502  0.003973720596186095  0.4666666666666667
0.019233798602270702  0.0032745314291499636  2.625
0.018366218632103033  0.002339996453396695  0.4875
0.018501896377003522  0.004406026000339716  1.8166666666666667
0.017384250462055207  0.0023669963766287682  0.6666666666666666
0.022487489382425944  0.004183835086167239  0.625
0.011662394989954743  0.0008397035530765519  0.9458333333333333
0.01650209185005962  0.0012461677893644343  1.725
0.014550082939715424  0.0008951058628484057  0.5041666666666667
0.018889252529587855  0.0007380619625805  0.35833333333333334
0.014447251488180721  0.0006817385636353457  0.7083333333333334
0.014401646110955187  0.0010868919865879515  0.5291666666666667
0.019589920412317365  0.0016282813296850359  0.9708333333333333
0.01479345101576585  0.0012752286171225562  0.65
0.010527393092279848  0.0003518903008553269  0.4791666666666667
0.017719407604165273  0.0009477989285438394  0.6083333333333333
0.016947726116460914  0.0028571238433554684  1.1333333333333333
0.023490743290993474  0.007228555375383472  1.0333333333333334
0.02359340786933899  0.003297060461306617  0.5
0  0  0
0.019582056028898374  0.0022679893715913508  1.4333333333333333
0  0  0
0.013373909139991702  0.00024091731833501305  0.5541666666666667
0.010393792436323093  0.0002915219619583908  0.5458333333333333
0.01723971939086914  0.0009531775433171606  0.5208333333333334
0.014379630562003332  0.000601655258805099  0.5458333333333333
0.01639400588141547  0.0011485256381317812  0.75
0.020392550561661112  0.0012149271038370203  0.5541666666666667
0.016189832072104178  0.0009897492363548249  0.6458333333333334
0.012854218482971191  0.0006240879853882272  0.5833333333333334
0.013779624648716139  0.0002460340459121225  0.38333333333333336
0.01735461155573527  0.0012535324755257149  0.5
0.017369146700258607  0.0010383281218607225  0.45
0.01416129783048468  0.000364805949220981  0.49166666666666664
0.015869691217545983  0.00040988315152282634  0.5791666666666667
0.014515135899062984  0.0007245942237063708  0.5041666666666667
0.01805118582714563  0.0016505549832237943  1.0875
0.013213077545166015  0.0006039754122327732  0.5208333333333334
0.01505768477027096  0.0007136489187871691  0.8375
0.016240751534177547  0.0010392824159434631  0.7125
0.01312353703882787  0.0010125215864614737  0.6416666666666667
0.015698277105496625  0.0005475449728068986  0.5291666666666667
0.013776105642318726  0.0013377747414298584  0.5
0  0  0
0.014038655757904053  0.0009184640539869096  0.4166666666666667
0.014111078537262237  0.0006541164381755105  0.4625
0.016046087792579163  0.0007458024187410673  0.39166666666666666
0.02204365700295886  0.0051564048814699845  1.325
0.024557082250775623  0.008246911711277541  1.0125
0.014778068526782127  0.0013149408436822297  1.0125
0.011927994437839673  0.0007995189704974452  0.4791666666666667
0.020954684272331277  0.004275972111065412  0.8041666666666667
0.01625351317517169  0.0009700833047742453  0.6416666666666667
0.01284570549473618  0.00041919070261816184  0.6875
0.015872496073363256  0.0008336808996134708  0.5083333333333333
0.019149258732795715  0.0010652972235487914  0.6666666666666666
0.017458055901715137  0.0008303305000699092  0.5291666666666667
0.01703471541404724  0.002788995168868873  0.5
0  0  0
0.019759442722588255  0.0052725556432207926  2.85
0.01644257519204738  0.0009318805859493286  1.9666666666666666
0  0  0
0.018901313052457923  0.003709454351673562  0.7083333333333334
0.02137858142023501  0.0012781351800987834  0.4791666666666667
0.01649388982288873  0.0010396903540333942  0.5583333333333333
0.015032965745498885  0.001328069956053129  0.5583333333333333
0.015408996974720675  0.0014675320818878048  0.7083333333333334
0.014108058509476688  0.000672383370806644  0.45416666666666666
0.01690359251839774  0.0007968754509130761  0.7291666666666666
0.015405419846655617  0.005276863585602926  0.5916666666666667
0.017087427886215957  0.001586378152484294  0.5958333333333333
0.013400859714294812  0.0008441872660168774  0.6708333333333333
0.012725733696146215  0.000565329747502748  0.5875
0.014705122158091555  0.0010087486786535336  0.3875
0  0  0
0.018041203481070002  0.0005987886266991779  0.6708333333333333
0.014810973719546669  0.00027966397046482513  0.3958333333333333
0.012602626331268794  0.0004701323186146543  0.525
0.011976101065194734  0.00028818938873393946  0.3875
0.01333380755731615  0.0003138121237230764  0.49166666666666664
0.015020987799553456  0.00040196408024892734  1.0041666666666667
0.016518652645361877  0.000884928850353392  2.408333333333333
0.009638625282731333  0.0007978710024374355  2.220833333333333
0.012734603550699022  0.0005003230944843323  0.6
0.013527296684883736  0.0007345581186656521  0.925
0.012482961018880209  0.0007137086262624856  0.475
0.014630157213944655  0.0011814052043238592  0.43333333333333335
0.01263835695054796  0.0014712206045792168  0.525
0.014743927334036146  0.005162475022570944  0.9333333333333333
0.018379381940334658  0.0035835697025941907  0.6583333333333333
0.0175131893157959  0.0035199451640966564  0.5208333333333334
0.02027519855623931  0.004240348322514111  0.6375
0.0221686376922432  0.0036079061404968825  1.45
0.014447938512872767  0.0011459324532319653  0.45
0.015835655943412612  0.0016403630431279647  0.9458333333333333
0.012360399624086776  0.0013801583496832275  0.44166666666666665
0.015326082706451416  0.0007089680140485575  0.55
0.016704913732167835  0.00025465962396504425  0.7708333333333334
0.014502927905223409  0.00027324458718002223  0.5083333333333333
0.015638296887025994  0.00018845546711963762  0.49166666666666664
0  0  0
0.01587917394698805  0.00024703498865396846  0.6541666666666667
0.010153230159513412  0.00017795170308274654  0.5166666666666667
0  0  0
0.012032944295141432  0.00011915571058365338  0.6
0.011690368115062445  0.00017160858251640633  0.5916666666666667
0.018878586956712066  0.0009748837714900101  0.5083333333333333
0.01231837967067089  0.0005942740308888914  0.8583333333333333
0.017292289172901827  0.0007120208260231289  0.425
0.01611821321730918  0.0008828743035005058  0.7833333333333333
0.013645167936358536  0.0009086558649320578  2.1375
0.017637068370603165  0.0010740145880467052  0.8833333333333333
0.01338786625381162  0.0005481772905288929  1.4458333333333333
0.02116172899634151  0.00046299342779870616  0.9833333333333333
0.014442312717437743  0.0003814016065540535  0.5833333333333334
0.013260227606939129  0.00020135756335616577  3.308333333333333
0.008648648406520035  0.00025335902532903616  0.4125
0.011524599459436204  0.00021148011470967042  0.6
0.01288303195453081  0.00025532172187175983  0.5083333333333333
0.01739444013709768  0.00048420286991437554  1.8791666666666667
0.018291730147141676  0.0004935925174543262  0.4875
0.011628762187573733  0.00028073007482999537  0.6208333333333333
0.011916407111550675  0.00033562927419275416  2.45
0.009920133339179741  0.00025660622017141635  0.37916666666666665
0.012744137078277335  0.0003281703739060303  0.5041666666666667
0.011821677666584044  0.00031398693863609863  0.5458333333333333
0  0  0
