mean  std  running_time
0.0004882110308294427  9.068158873115895e-05  0.6083333333333333
0.0004905334188918437  0.0001062337677527305  0.5041666666666667
0.00047501031454507406  9.733454194726675e-05  0.6416666666666667
0.0005110090429132635  9.659436915361282e-05  0.4583333333333333
0.00040930179304057504  0.00010012617166643712  1.5791666666666666
0.0005244841942420373  7.787465073910782e-05  0.43333333333333335
0.0004853443665937944  0.00010320590469381192  0.55
0.0005070942419546622  0.00011110884449184336  0.45
0.0003204568524226964  0.00011162080010749591  0.8916666666666667
0.00034068464263667907  6.646331382601387e-05  0.5125
0.0003184960438654973  6.691423870310823e-05  0.5416666666666666
0.0003148633986711502  6.97778269401624e-05  0.5333333333333333
0.00033046467469470336  5.522053536066542e-05  0.42083333333333334
-1  -1  -1
-1  -1  -1
0.0003428997532013924  7.090134752450867e-05  0.3875
0.0002936911420757268  7.060808346193337e-05  0.6125
0.00034522202055333026  8.492969492490314e-05  0.49166666666666664
0.00033827750913558466  9.573537523059187e-05  0.3875
0.0003010998753940358  6.0309955505858844e-05  0.5666666666666667
0.00032496231573599354  6.376933572865033e-05  0.45
0.000310824467585637  9.160510197606807e-05  0.5416666666666666
0.0002792685071407761  6.407756291629576e-05  0.7541666666666667
-1  -1  -1
0.0003139415634012668  5.834710657812198e-05  0.44583333333333336
0.000298711488831718  7.231178266364919e-05  0.6625
-1  -1  -1
0.0003113715272200735  6.382535057076893e-05  0.31666666666666665
0.00032864847490864416  6.406150204971362e-05  0.5166666666666667
0.00029494721076392025  6.047010075568219e-05  0.7208333333333333
0.0003247889605435458  8.080826230659431e-05  0.4583333333333333
-1  -1  -1
0.00032340852837813526  7.66875284255248e-05  0.5541666666666667
0.0003280548822312128  7.572223062599235e-05  0.4375
0.00029545029004414874  5.793450377675499e-05  0.5
0.0003063344118887918  6.4851513360663e-05  0.475
0.0003034890587650128  5.294629439149334e-05  0.5583333333333333
0.00030048489570617677  6.507939383587238e-05  0.5
0.0003186190350455527  7.804474418712847e-05  0.6708333333333333
0.00029396851857503255  6.549818783212258e-05  0.625
0.0002997875213623047  6.519181884593502e-05  0.5208333333333334
0.00029140237777952165  6.468928402661732e-05  0.525
0.0003335665393349351  5.7855035751892414e-05  0.6291666666666667
0.00029400128584641675  6.379523957254615e-05  0.5416666666666666
0.0002775859832763672  6.0251616476432656e-05  0.625
0.00032404247595339407  6.343451931329352e-05  0.4083333333333333
0.0002960503101348877  7.11882369196747e-05  0.5
0.00034542716279321786  7.685273025684022e-05  0.4083333333333333
0.0002978039884019172  7.823374407549037e-05  0.725
-1  -1  -1
0.00031507875501495046  7.432357042104488e-05  0.4041666666666667
0.0003218899475284881  5.82647831455774e-05  0.6791666666666667
0.0003044926930987646  8.078986681559704e-05  0.525
0.00031554585411435083  5.9948529769865986e-05  0.4375
-1  -1  -1
-1  -1  -1
0.00031741270943293497  6.849749021894635e-05  0.525
0.00031384896105668674  5.711669763811924e-05  0.5291666666666667
0.00033879664636427356  9.075515747402528e-05  0.5166666666666667
0  0  0
0.0003179084687005906  4.8450808820342596e-05  0.525
-1  -1  -1
0.0003042378268399081  6.732321574039422e-05  0.37916666666666665
0.0003251917221966912  6.933607452660455e-05  0.3541666666666667
0.0003295113341976898  5.6857094174553614e-05  0.4125
0.0003099516034126282  6.238894838489555e-05  0.4
0.0003061863913464902  8.792579380840288e-05  0.5583333333333333
0.0003235930890108632  8.168895826640467e-05  0.4708333333333333
-1  -1  -1
0.0002984265063671356  6.675202075106998e-05  0.39166666666666666
0.00031621344137511796  7.006406797292095e-05  0.6208333333333333
0.0003112681861062652  5.8294354187465985e-05  0.42916666666666664
0.00029900807600754956  5.8711985124367525e-05  0.5416666666666666
0.00030022646699632915  6.667420008363573e-05  0.4666666666666667
0.00028677381707366403  5.9895458650937245e-05  0.7041666666666667
-1  -1  -1
-1  -1  -1
0.0002973459463203903  6.811239116945291e-05  0.4708333333333333
0.00030731736567982457  7.700565261206569e-05  0.475
0.0003193486820567738  4.347393823491028e-05  0.4583333333333333
0.0003162989249596229  6.392124423978248e-05  0.43333333333333335
0.00030260375051787406  6.034706854136314e-05  0.4125
0.00030123891909260395  6.210174628429659e-05  0.5041666666666667
0.0003071895012488732  5.862559524636842e-05  0.5416666666666666
-1  -1  -1
0.0002860546112060547  6.665802127479673e-05  0.5208333333333334
0.00030414384739999554  5.272287654997474e-05  0.5458333333333333
-1  -1  -1
0.0003421178428075647  7.841831891359905e-05  0.3875
0.0003172587422491277  7.890554663621049e-05  0.42916666666666664
0.00029671949053567553  7.109474232077319e-05  0.525
0.0003072845125661313  6.732460427165807e-05  0.42916666666666664
0.0003341833750406901  7.069107519902705e-05  0.45
0.00032770633697509766  8.881751431773524e-05  0.4
0.0002813872169045841  6.710611327502427e-05  0.7083333333333334
0.00031279695445093615  5.135361240495214e-05  0.48333333333333334
0.00033836166063944497  5.929900561233546e-05  0.5
0.00029709844878225613  5.1002708863181983e-05  0.55
0.00030939425191571637  5.3780147365462786e-05  0.5166666666666667
0.00031574567159016925  5.659101412695832e-05  0.525
0.0003043001348322088  5.706990467384976e-05  0.4583333333333333
0.00030583961337220434  5.842358571065151e-05  0.425
0.0003171195375158432  6.320420656201001e-05  0.39166666666666666
0.0003143557928558579  4.8413073138576005e-05  0.5541666666666667
0.0003071704713424834  6.107639458611145e-05  0.42083333333333334
0.0002973234498655641  5.764517643636316e-05  0.6416666666666667
0.0002859188960148738  6.153825951014488e-05  0.37916666666666665
0.00029963538760230656  5.8033283331072584e-05  0.525
0.0003124062831585224  7.596954541227328e-05  0.43333333333333335
0.000310438723603556  6.395815918251043e-05  0.5041666666666667
0.000299797739301409  6.918091696019054e-05  0.5833333333333334
0.0002934998328532648  5.390745180725105e-05  0.45416666666666666
0.0002921960485263134  5.0190301591976916e-05  0.5291666666666667
0.00029121983435846145  6.133996076509672e-05  0.6458333333333334
0.0002588495353742831  5.738000560717618e-05  0.7208333333333333
0.0002833676818233208  6.19869445879632e-05  0.6208333333333333
-1  -1  -1
0.00029251439784600485  5.1917465707659e-05  0.5125
0.0003000916661442937  7.291459029977244e-05  0.4625
-1  -1  -1
-1  -1  -1
0.00026946067810058595  6.1002754323323866e-05  0.6041666666666666
0.00028250124547388644  5.366208910685442e-05  0.6416666666666667
0.0002835685923948126  4.94962221590569e-05  0.49166666666666664
0.0002956770468449247  7.251691311486557e-05  0.575
0.00045959745134626116  0.0001188101836006076  0.7291666666666666
0.00034770738510858445  8.04746285071447e-05  0.4375
0.00026170488749964954  6.212902533033309e-05  0.8708333333333333
0.00031977770279864874  4.906040436021109e-05  0.4083333333333333
0.00027714231434990377  6.856605550434088e-05  0.5666666666666667
0.00028584252542524196  5.819299067869603e-05  0.5583333333333333
0.0003157197212686344  6.954036834543247e-05  0.4083333333333333
0.0003031188366459865  5.204401891365604e-05  0.425
0.0002945636709531148  5.510441076209446e-05  0.4
0.0003100518257387223  6.383062461902815e-05  0.3875
0.0002731430915094191  6.974751661180619e-05  0.6458333333333334
-1  -1  -1
0.00029313036825804586  5.8892691299039725e-05  0.4708333333333333
0.0002873600076097961  6.233039015132015e-05  0.45416666666666666
0.0002785523732503255  7.999813317882753e-05  0.6
0.00029009342193603516  7.787908212849361e-05  0.625
0.00027819904121192723  5.962700272967781e-05  0.6166666666666667
-1  -1  -1
0  0  0
0.000287911049405435  5.121449700593117e-05  0.5541666666666667
0.0003033077015596278  5.6329668346846103e-05  0.3541666666666667
0.0002852253994699252  5.4948198845649964e-05  0.49166666666666664
0.0002954878458162633  4.774258891078297e-05  0.5125
0.0002850508078550681  5.922430215749865e-05  0.4875
0.0002783338228861491  5.70894070383125e-05  0.5
0.000281087644807585  6.088531031145664e-05  0.37916666666666665
-1  -1  -1
0.0003028586506843567  4.5292372372372337e-05  0.5333333333333333
0.0002993403888139568  8.575474968772288e-05  0.5083333333333333
0.0002723698105130877  5.71294581388064e-05  0.4666666666666667
0.0002867422605815687  5.662890140915363e-05  0.5541666666666667
-1  -1  -1
0.00030629943918298794  4.644664637184931e-05  0.45
-1  -1  -1
0.00025111326464900266  5.086887484827904e-05  0.9
0.00029730461013149207  4.934847646242438e-05  0.5916666666666667
0.00028999104644313  7.791950415500158e-05  0.55
0.0003018576251573799  6.351594840802418e-05  0.5041666666666667
0.0003053210247522113  8.509388149974278e-05  0.3625
0.0002859791119893392  5.354106656232576e-05  0.5
0.0002643807129290119  7.058861769266474e-05  0.6625
0.00030867321284737176  6.751277523814949e-05  0.5291666666666667
0.00033480901244684313  6.508349672861805e-05  0.5875
0.00040276845296223957  0.00014843408849738615  0.45
-1  -1  -1
0.0002918754305158343  6.877897432996146e-05  0.4666666666666667
-1  -1  -1
0.00028020286560058596  6.497649074404125e-05  0.5208333333333334
0.0002767707026282022  6.691391271407668e-05  0.7166666666666667
0.0003074090927839279  5.296251594491345e-05  0.5333333333333333
0.00029354625278049044  7.845823363430982e-05  0.4875
0.00027921669919725873  7.784432807144143e-05  0.5916666666666667
0.0002920204593289283  6.845368834766189e-05  0.5166666666666667
0.00028506135628893485  7.135611528589722e-05  0.6375
0.00031425132126104634  0.00012392197780599875  0.5083333333333333
-1  -1  -1
0.0002792648647142493  5.599484113646979e-05  0.4791666666666667
0.00029369864133324953  7.031648684464444e-05  0.42083333333333334
0.0002620963307170125  7.686313897172552e-05  0.6416666666666667
0.00026502211888631183  6.414544777746191e-05  0.55
0.0002994856883570091  5.9075688848050276e-05  0.4041666666666667
0.0002560465904459295  5.240297516382335e-05  0.9958333333333333
